Combinations	core	pangenome	variable
24	85113	108209	23096
24	85287	108257	22970
24	86883	108256	21373
24	86766	108145	21379
24	87281	108250	20969
24	85078	108257	23179
24	84753	108267	23514
24	86181	108278	22097
24	85995	108249	22254
24	84694	108295	23601
24	87991	108065	20074
24	87268	108268	21000
24	84927	108290	23363
24	86895	108257	21362
24	86292	108240	21948
24	86633	108288	21655
24	87432	108250	20818
24	85366	108285	22919
24	85116	108270	23154
24	88665	108180	19515
24	85875	108257	22382
24	85319	108241	22922
24	88812	108175	19363
24	87147	108176	21029
24	85278	108216	22938
24	87881	108224	20343
24	87013	108176	21163
24	88682	108143	19461
24	89584	108233	18649
24	87887	108202	20315
24	86897	108250	21353
24	88802	108176	19374
25	87133	108222	21089
25	84547	108255	23708
25	85432	108289	22857
25	85554	108271	22717
25	86265	108288	22023
25	85861	108180	22319
25	85695	108211	22516
25	87901	108235	20334
25	84656	108276	23620
25	88028	108246	20218
25	87736	108183	20447
25	87412	108222	20810
25	85897	108259	22362
25	85701	108292	22591
25	86763	108144	21381
25	87462	108212	20750
25	87183	108228	21045
25	86230	108210	21980
25	85742	108284	22542
25	85514	108238	22724
25	84690	108293	23603
25	83554	108279	24725
